cod_ibge6,leitos_internacao,leitos_internacao_sus,ano
420040,30.0,24.0,2018
420070,24.0,9.0,2018
420090,80.0,44.0,2018
420100,33.0,30.0,2018
420110,49.0,15.0,2018
420127,21.0,15.0,2018
420140,117.0,117.0,2018
420150,32.0,23.0,2018
420160,18.0,11.0,2018
420190,14.0,13.0,2018
420200,277.0,96.0,2018
420220,1.0,1.0,2018
420230,68.0,68.0,2018
420240,682.0,361.0,2018
420250,18.0,18.0,2018
420260,50.0,43.0,2018
420280,73.0,57.0,2018
420290,265.0,158.0,2018
420300,118.0,77.0,2018
420310,27.0,25.0,2018
420320,152.0,33.0,2018
420330,32.0,21.0,2018
420340,32.0,26.0,2018
420350,42.0,28.0,2018
420360,101.0,79.0,2018
420370,20.0,20.0,2018
420380,81.0,58.0,2018
420390,63.0,52.0,2018
420400,33.0,23.0,2018
420410,27.0,22.0,2018
420420,385.0,250.0,2018
420430,184.0,109.0,2018
420440,30.0,25.0,2018
420455,33.0,23.0,2018
420460,526.0,309.0,2018
420470,45.0,40.0,2018
420480,126.0,93.0,2018
420490,37.0,33.0,2018
420500,45.0,38.0,2018
420520,41.0,,2018
420530,50.0,45.0,2018
420540,1589.0,966.0,2018
420550,51.0,48.0,2018
420580,20.0,,2018
420590,100.0,91.0,2018
420630,16.0,13.0,2018
420640,43.0,41.0,2018
420650,50.0,50.0,2018
420660,19.0,16.0,2018
420680,38.0,30.0,2018
420690,78.0,78.0,2018
420700,81.0,74.0,2018
420720,35.0,32.0,2018
420730,68.0,59.0,2018
420740,11.0,10.0,2018
420750,114.0,88.0,2018
420760,27.0,19.0,2018
420765,45.0,44.0,2018
420770,11.0,10.0,2018
420780,45.0,42.0,2018
420790,19.0,13.0,2018
420800,39.0,27.0,2018
420810,45.0,42.0,2018
420820,430.0,355.0,2018
420830,20.0,20.0,2018
420840,47.0,33.0,2018
420845,1.0,1.0,2018
420850,60.0,52.0,2018
420870,38.0,28.0,2018
420880,49.0,44.0,2018
420890,334.0,244.0,2018
420900,162.0,115.0,2018
420910,1084.0,785.0,2018
420915,6.0,6.0,2018
420930,401.0,290.0,2018
420940,98.0,75.0,2018
420960,39.0,39.0,2018
420970,45.0,45.0,2018
420985,71.0,61.0,2018
421000,39.0,38.0,2018
421003,63.0,58.0,2018
421010,147.0,117.0,2018
421030,37.0,31.0,2018
421050,81.0,73.0,2018
421060,21.0,21.0,2018
421080,50.0,33.0,2018
421090,31.0,27.0,2018
421100,48.0,34.0,2018
421105,16.0,16.0,2018
421110,22.0,20.0,2018
421120,134.0,112.0,2018
421130,39.0,36.0,2018
421140,39.0,37.0,2018
421150,51.0,51.0,2018
421160,49.0,43.0,2018
421170,52.0,33.0,2018
421175,50.0,44.0,2018
421190,34.0,,2018
421200,36.0,30.0,2018
421210,71.0,58.0,2018
421220,35.0,30.0,2018
421250,27.0,26.0,2018
421260,32.0,26.0,2018
421270,16.0,14.0,2018
421290,42.0,27.0,2018
421320,58.0,40.0,2018
421330,55.0,45.0,2018
421340,84.0,74.0,2018
421360,91.0,70.0,2018
421370,41.0,34.0,2018
421380,48.0,46.0,2018
421400,44.0,42.0,2018
421420,47.0,41.0,2018
421450,30.0,29.0,2018
421470,51.0,42.0,2018
421480,258.0,166.0,2018
421490,32.0,26.0,2018
421500,120.0,104.0,2018
421510,30.0,20.0,2018
421530,31.0,31.0,2018
421540,16.0,14.0,2018
421550,105.0,87.0,2018
421570,49.0,48.0,2018
421580,99.0,47.0,2018
421590,24.0,18.0,2018
421600,62.0,40.0,2018
421620,37.0,26.0,2018
421625,32.0,21.0,2018
421630,30.0,28.0,2018
421650,129.0,99.0,2018
421660,1017.0,714.0,2018
421670,33.0,28.0,2018
421690,56.0,44.0,2018
421710,24.0,21.0,2018
421720,158.0,82.0,2018
421725,93.0,93.0,2018
421730,33.0,29.0,2018
421750,49.0,37.0,2018
421770,116.0,104.0,2018
421780,36.0,34.0,2018
421790,31.0,20.0,2018
421800,64.0,38.0,2018
421810,28.0,21.0,2018
421820,100.0,65.0,2018
421830,54.0,35.0,2018
421840,41.0,39.0,2018
421860,68.0,67.0,2018
421870,418.0,250.0,2018
421875,44.0,37.0,2018
421880,65.0,39.0,2018
421890,48.0,39.0,2018
421900,110.0,87.0,2018
421910,21.0,17.0,2018
421920,21.0,20.0,2018
421930,135.0,87.0,2018
421935,17.0,15.0,2018
421940,21.0,21.0,2018
421950,151.0,120.0,2018
421960,23.0,16.0,2018
421970,48.0,37.0,2018
430003,42.0,33.0,2018
430010,53.0,47.0,2018
430020,49.0,39.0,2018
430030,50.0,46.0,2018
430040,172.0,137.0,2018
430050,31.0,31.0,2018
430060,131.0,83.0,2018
430064,28.0,25.0,2018
430070,40.0,27.0,2018
430080,51.0,35.0,2018
430090,36.0,31.0,2018
430100,89.0,79.0,2018
430110,13.0,12.0,2018
430120,76.0,61.0,2018
430130,48.0,36.0,2018
430140,51.0,33.0,2018
430150,55.0,41.0,2018
430160,220.0,166.0,2018
430165,24.0,21.0,2018
430190,41.0,41.0,2018
430210,244.0,108.0,2018
430220,40.0,27.0,2018
430230,31.0,25.0,2018
430235,43.0,27.0,2018
430240,50.0,33.0,2018
430245,39.0,29.0,2018
430260,35.0,25.0,2018
430265,17.0,14.0,2018
430270,29.0,29.0,2018
430280,79.0,59.0,2018
430290,36.0,30.0,2018
430300,212.0,114.0,2018
430310,63.0,63.0,2018
430330,40.0,30.0,2018
430340,41.0,25.0,2018
430350,140.0,112.0,2018
430360,32.0,32.0,2018
430370,55.0,46.0,2018
430380,49.0,47.0,2018
430390,81.0,60.0,2018
430400,35.0,30.0,2018
430420,105.0,76.0,2018
430430,39.0,32.0,2018
430440,52.0,43.0,2018
430450,104.0,86.0,2018
430460,775.0,587.0,2018
430463,91.0,86.0,2018
430470,140.0,95.0,2018
430480,72.0,38.0,2018
430490,33.0,22.0,2018
430510,1253.0,591.0,2018
430520,55.0,34.0,2018
430530,49.0,36.0,2018
430535,132.0,132.0,2018
430540,30.0,25.0,2018
430570,18.0,16.0,2018
430580,23.0,18.0,2018
430590,30.0,19.0,2018
430600,55.0,39.0,2018
430610,233.0,123.0,2018
430620,35.0,31.0,2018
430630,32.0,24.0,2018
430640,64.0,50.0,2018
430645,50.0,35.0,2018
430650,25.0,20.0,2018
430660,120.0,79.0,2018
430680,102.0,35.0,2018
430690,53.0,35.0,2018
430700,288.0,159.0,2018
430710,33.0,31.0,2018
430750,94.0,76.0,2018
430755,42.0,23.0,2018
430760,52.0,51.0,2018
430770,147.0,147.0,2018
430780,99.0,71.0,2018
430790,102.0,63.0,2018
430800,45.0,39.0,2018
430810,51.0,40.0,2018
430820,51.0,34.0,2018
430840,27.0,27.0,2018
430845,24.0,21.0,2018
430850,101.0,77.0,2018
430860,75.0,49.0,2018
430870,31.0,28.0,2018
430890,85.0,70.0,2018
430900,50.0,36.0,2018
430910,93.0,55.0,2018
430920,191.0,129.0,2018
430925,4.0,4.0,2018
430930,26.0,,2018
430940,73.0,50.0,2018
430950,45.0,36.0,2018
430960,97.0,70.0,2018
430970,32.0,29.0,2018
431000,41.0,25.0,2018
431010,87.0,61.0,2018
431020,323.0,162.0,2018
431030,49.0,29.0,2018
431050,64.0,49.0,2018
431060,79.0,77.0,2018
431070,13.0,13.0,2018
431075,24.0,19.0,2018
431080,52.0,45.0,2018
431085,50.0,42.0,2018
431090,19.0,13.0,2018
431100,55.0,41.0,2018
431110,51.0,32.0,2018
431112,10.0,10.0,2018
431115,3.0,3.0,2018
431120,67.0,49.0,2018
431130,71.0,47.0,2018
431140,166.0,110.0,2018
431150,28.0,22.0,2018
431180,108.0,57.0,2018
431190,52.0,28.0,2018
431205,40.0,30.0,2018
431210,27.0,19.0,2018
431220,39.0,37.0,2018
431240,216.0,134.0,2018
431245,19.0,19.0,2018
431250,29.0,29.0,2018
431260,31.0,25.0,2018
431265,101.0,69.0,2018
431270,73.0,61.0,2018
431290,54.0,27.0,2018
431300,37.0,25.0,2018
431310,52.0,36.0,2018
431320,39.0,30.0,2018
431330,78.0,50.0,2018
431340,457.0,246.0,2018
431350,87.0,59.0,2018
431360,49.0,45.0,2018
431365,39.0,30.0,2018
431370,107.0,85.0,2018
431380,50.0,43.0,2018
431390,86.0,68.0,2018
431400,39.0,29.0,2018
431402,32.0,30.0,2018
431405,99.0,99.0,2018
431410,1114.0,719.0,2018
431420,50.0,44.0,2018
431430,16.0,15.0,2018
431440,1158.0,800.0,2018
431447,30.0,18.0,2018
431450,59.0,59.0,2018
431460,133.0,112.0,2018
431470,50.0,44.0,2018
431480,52.0,50.0,2018
431490,6832.0,4105.0,2018
431500,50.0,40.0,2018
431510,58.0,35.0,2018
431515,49.0,44.0,2018
431520,30.0,25.0,2018
431530,62.0,51.0,2018
431535,19.0,14.0,2018
431540,39.0,33.0,2018
431550,51.0,43.0,2018
431560,700.0,592.0,2018
431570,93.0,93.0,2018
431575,33.0,30.0,2018
431580,38.0,26.0,2018
431590,51.0,39.0,2018
431600,52.0,50.0,2018
431610,108.0,89.0,2018
431620,32.0,23.0,2018
431630,35.0,32.0,2018
431640,96.0,69.0,2018
431643,19.0,16.0,2018
431645,32.0,23.0,2018
431650,32.0,25.0,2018
431660,73.0,53.0,2018
431670,51.0,41.0,2018
431680,312.0,187.0,2018
431690,961.0,481.0,2018
431710,204.0,98.0,2018
431720,235.0,128.0,2018
431730,65.0,53.0,2018
431740,122.0,101.0,2018
431750,220.0,166.0,2018
431760,82.0,60.0,2018
431780,85.0,63.0,2018
431790,60.0,45.0,2018
431800,141.0,116.0,2018
431810,60.0,45.0,2018
431820,62.0,56.0,2018
431830,185.0,155.0,2018
431840,100.0,78.0,2018
431843,50.0,46.0,2018
431850,51.0,51.0,2018
431860,53.0,40.0,2018
431870,200.0,168.0,2018
431880,172.0,125.0,2018
431890,122.0,99.0,2018
431900,77.0,45.0,2018
431910,39.0,25.0,2018
431915,38.0,30.0,2018
431930,36.0,25.0,2018
431940,54.0,45.0,2018
431950,91.0,59.0,2018
431960,64.0,55.0,2018
431980,41.0,40.0,2018
431990,126.0,92.0,2018
432000,139.0,139.0,2018
432010,81.0,67.0,2018
432020,50.0,40.0,2018
432026,34.0,32.0,2018
432030,32.0,20.0,2018
432040,55.0,36.0,2018
432045,10.0,10.0,2018
432050,50.0,30.0,2018
432060,31.0,26.0,2018
432065,9.0,9.0,2018
432067,48.0,31.0,2018
432070,153.0,105.0,2018
432080,117.0,82.0,2018
432090,92.0,67.0,2018
432100,35.0,22.0,2018
432110,49.0,39.0,2018
432120,89.0,71.0,2018
432130,162.0,125.0,2018
432140,121.0,93.0,2018
432143,1.0,,2018
432145,78.0,61.0,2018
432150,64.0,57.0,2018
432160,94.0,94.0,2018
432170,75.0,65.0,2018
432180,69.0,41.0,2018
432190,104.0,69.0,2018
432195,35.0,33.0,2018
432200,50.0,36.0,2018
432210,34.0,22.0,2018
432220,73.0,53.0,2018
432230,37.0,26.0,2018
432240,196.0,150.0,2018
432250,149.0,105.0,2018
432253,39.0,29.0,2018
432260,132.0,95.0,2018
432270,49.0,44.0,2018
432280,63.0,42.0,2018
432290,50.0,33.0,2018
432300,347.0,275.0,2018
432310,27.0,27.0,2018
500020,17.0,17.0,2018
500060,127.0,40.0,2018
500070,26.0,24.0,2018
500080,12.0,8.0,2018
500085,26.0,6.0,2018
500090,7.0,7.0,2018
500100,114.0,86.0,2018
500110,143.0,109.0,2018
500124,9.0,9.0,2018
500150,12.0,12.0,2018
500190,35.0,15.0,2018
500210,32.0,28.0,2018
500215,8.0,8.0,2018
500220,26.0,26.0,2018
500230,20.0,11.0,2018
500240,39.0,20.0,2018
500260,22.0,15.0,2018
500270,2149.0,1241.0,2018
500280,8.0,4.0,2018
500290,59.0,32.0,2018
500295,80.0,50.0,2018
500310,2.0,2.0,2018
500315,9.0,9.0,2018
500320,199.0,138.0,2018
500325,56.0,43.0,2018
500330,93.0,65.0,2018
500345,20.0,20.0,2018
500348,19.0,19.0,2018
500370,616.0,393.0,2018
500375,6.0,6.0,2018
500380,61.0,51.0,2018
500390,10.0,10.0,2018
500400,12.0,8.0,2018
500410,26.0,12.0,2018
500430,38.0,32.0,2018
500440,8.0,8.0,2018
500450,14.0,14.0,2018
500460,27.0,14.0,2018
500470,20.0,20.0,2018
500500,43.0,27.0,2018
500510,21.0,19.0,2018
500515,9.0,9.0,2018
500525,6.0,6.0,2018
500540,50.0,44.0,2018
500560,23.0,23.0,2018
500568,36.0,36.0,2018
500570,101.0,84.0,2018
500580,6.0,6.0,2018
500600,18.0,18.0,2018
500620,111.0,77.0,2018
500625,14.0,5.0,2018
500630,191.0,112.0,2018
500635,10.0,10.0,2018
500640,28.0,28.0,2018
500660,129.0,97.0,2018
500690,16.0,16.0,2018
500710,16.0,16.0,2018
500720,46.0,41.0,2018
500730,20.0,6.0,2018
500740,29.0,29.0,2018
500750,9.0,9.0,2018
500755,8.0,8.0,2018
500769,36.0,36.0,2018
500770,64.0,18.0,2018
500790,39.0,27.0,2018
500793,22.0,10.0,2018
500795,8.0,8.0,2018
500797,4.0,4.0,2018
500830,198.0,114.0,2018
500840,5.0,5.0,2018
510020,98.0,50.0,2018
510025,111.0,57.0,2018
510030,98.0,79.0,2018
510060,30.0,24.0,2018
510080,28.0,28.0,2018
510100,12.0,12.0,2018
510125,19.0,16.0,2018
510130,10.0,10.0,2018
510140,33.0,33.0,2018
510160,11.0,11.0,2018
510170,59.0,59.0,2018
510180,104.0,68.0,2018
510190,31.0,31.0,2018
510250,224.0,186.0,2018
510260,21.0,21.0,2018
510263,31.0,30.0,2018
510267,56.0,25.0,2018
510268,16.0,16.0,2018
510269,9.0,9.0,2018
510270,64.0,41.0,2018
510300,34.0,34.0,2018
510305,23.0,14.0,2018
510310,16.0,16.0,2018
510320,113.0,84.0,2018
510325,40.0,28.0,2018
510330,42.0,31.0,2018
510335,53.0,46.0,2018
510337,33.0,33.0,2018
510340,2138.0,1411.0,2018
510345,24.0,24.0,2018
510350,48.0,48.0,2018
510360,20.0,15.0,2018
510385,17.0,17.0,2018
510390,15.0,15.0,2018
510410,48.0,34.0,2018
510420,22.0,18.0,2018
510455,16.0,16.0,2018
510460,35.0,35.0,2018
510480,61.0,30.0,2018
510500,37.0,32.0,2018
510510,65.0,34.0,2018
510515,142.0,76.0,2018
510517,19.0,19.0,2018
510520,33.0,31.0,2018
510525,101.0,65.0,2018
510550,50.0,41.0,2018
510558,21.0,21.0,2018
510560,43.0,25.0,2018
510562,84.0,39.0,2018
510590,41.0,34.0,2018
510600,35.0,30.0,2018
510610,16.0,16.0,2018
510615,15.0,15.0,2018
510618,6.0,6.0,2018
510620,13.0,13.0,2018
510622,39.0,27.0,2018
510623,50.0,34.0,2018
510625,34.0,34.0,2018
510627,15.0,15.0,2018
510628,26.0,26.0,2018
510629,32.0,32.0,2018
510630,35.0,35.0,2018
510637,31.0,31.0,2018
510642,61.0,61.0,2018
510650,64.0,58.0,2018
510670,21.0,21.0,2018
510675,69.0,29.0,2018
510677,18.0,18.0,2018
510680,20.0,20.0,2018
510700,96.0,77.0,2018
510704,120.0,54.0,2018
510706,31.0,26.0,2018
510710,49.0,43.0,2018
510718,32.0,29.0,2018
510719,15.0,15.0,2018
510720,18.0,18.0,2018
510730,22.0,22.0,2018
510735,23.0,8.0,2018
510760,458.0,367.0,2018
510770,63.0,55.0,2018
510775,14.0,14.0,2018
510777,22.0,22.0,2018
510780,20.0,20.0,2018
510785,44.0,44.0,2018
510787,49.0,40.0,2018
510790,257.0,117.0,2018
510792,160.0,99.0,2018
510794,15.0,15.0,2018
510795,181.0,94.0,2018
510800,21.0,21.0,2018
510805,37.0,37.0,2018
510810,14.0,14.0,2018
510820,24.0,22.0,2018
510835,5.0,5.0,2018
510840,301.0,256.0,2018
510860,24.0,24.0,2018
510885,8.0,8.0,2018
510890,6.0,6.0,2018
510895,13.0,13.0,2018
520010,9.0,9.0,2018
520013,72.0,38.0,2018
520017,12.0,12.0,2018
520025,39.0,39.0,2018
520030,34.0,34.0,2018
520050,14.0,14.0,2018
520060,17.0,17.0,2018
520080,32.0,32.0,2018
520085,17.0,17.0,2018
520090,13.0,13.0,2018
520110,1083.0,606.0,2018
520130,50.0,50.0,2018
520140,1014.0,815.0,2018
520150,19.0,19.0,2018
520160,17.0,17.0,2018
520170,53.0,53.0,2018
520180,16.0,16.0,2018
520215,10.0,10.0,2018
520235,17.0,17.0,2018
520250,15.0,15.0,2018
520280,12.0,12.0,2018
520320,22.0,22.0,2018
520330,32.0,26.0,2018
520340,23.0,23.0,2018
520350,25.0,25.0,2018
520355,2.0,2.0,2018
520380,23.0,23.0,2018
520390,32.0,25.0,2018
520393,14.0,14.0,2018
520400,16.0,16.0,2018
520410,26.0,26.0,2018
520425,18.0,18.0,2018
520430,36.0,28.0,2018
520440,40.0,28.0,2018
520450,151.0,97.0,2018
520465,22.0,22.0,2018
520470,16.0,16.0,2018
520480,18.0,18.0,2018
520490,48.0,34.0,2018
520500,17.0,17.0,2018
520505,15.0,15.0,2018
520510,316.0,191.0,2018
520520,18.0,18.0,2018
520530,16.0,16.0,2018
520540,328.0,166.0,2018
520545,15.0,15.0,2018
520547,24.0,21.0,2018
520549,61.0,35.0,2018
520551,22.0,22.0,2018
520552,11.0,11.0,2018
520570,16.0,16.0,2018
520580,25.0,14.0,2018
520590,26.0,26.0,2018
520620,65.0,48.0,2018
520630,8.0,8.0,2018
520640,86.0,60.0,2018
520650,11.0,11.0,2018
520660,14.0,14.0,2018
520670,13.0,13.0,2018
520680,14.0,14.0,2018
520710,14.0,14.0,2018
520725,24.0,24.0,2018
520735,10.0,10.0,2018
520740,46.0,25.0,2018
520750,22.0,22.0,2018
520753,19.0,19.0,2018
520760,16.0,16.0,2018
520780,37.0,26.0,2018
520790,7.0,7.0,2018
520800,146.0,67.0,2018
520810,25.0,25.0,2018
520830,24.0,24.0,2018
520840,18.0,18.0,2018
520850,33.0,26.0,2018
520860,218.0,140.0,2018
520870,6206.0,2863.0,2018
520880,83.0,52.0,2018
520890,111.0,51.0,2018
520910,120.0,59.0,2018
520960,19.0,19.0,2018
520970,21.0,21.0,2018
520980,28.0,28.0,2018
520990,16.0,16.0,2018
520993,16.0,16.0,2018
520995,51.0,20.0,2018
521000,195.0,89.0,2018
521010,123.0,97.0,2018
521020,129.0,33.0,2018
521030,7.0,7.0,2018
521040,71.0,64.0,2018
521060,19.0,19.0,2018
521080,18.0,18.0,2018
521090,66.0,61.0,2018
521100,23.0,23.0,2018
521120,124.0,81.0,2018
521130,17.0,17.0,2018
521140,18.0,18.0,2018
521150,233.0,115.0,2018
521160,10.0,10.0,2018
521170,13.0,13.0,2018
521180,90.0,81.0,2018
521190,194.0,137.0,2018
521200,10.0,10.0,2018
521210,17.0,17.0,2018
521220,68.0,30.0,2018
521230,29.0,29.0,2018
521250,125.0,44.0,2018
521260,18.0,18.0,2018
521270,16.0,16.0,2018
521280,44.0,18.0,2018
521290,29.0,29.0,2018
521295,14.0,14.0,2018
521300,12.0,12.0,2018
521308,81.0,28.0,2018
521310,233.0,155.0,2018
521350,16.0,16.0,2018
521370,24.0,24.0,2018
521375,13.0,13.0,2018
521380,110.0,78.0,2018
521385,19.0,19.0,2018
521390,20.0,20.0,2018
521400,20.0,20.0,2018
521405,18.0,18.0,2018
521410,19.0,19.0,2018
521440,16.0,16.0,2018
521450,107.0,51.0,2018
521460,103.0,58.0,2018
521470,4.0,4.0,2018
521483,45.0,45.0,2018
521500,18.0,18.0,2018
521520,9.0,9.0,2018
521530,29.0,20.0,2018
521550,31.0,31.0,2018
521560,33.0,28.0,2018
521565,19.0,19.0,2018
521570,33.0,6.0,2018
521580,14.0,14.0,2018
521590,19.0,19.0,2018
521600,9.0,9.0,2018
521630,30.0,30.0,2018
521640,20.0,20.0,2018
521680,26.0,24.0,2018
521710,70.0,60.0,2018
521720,28.0,28.0,2018
521730,51.0,45.0,2018
521740,41.0,41.0,2018
521760,72.0,70.0,2018
521770,50.0,22.0,2018
521800,111.0,62.0,2018
521805,16.0,16.0,2018
521810,17.0,17.0,2018
521830,55.0,53.0,2018
521850,120.0,43.0,2018
521860,24.0,24.0,2018
521880,439.0,242.0,2018
521890,108.0,76.0,2018
521900,17.0,17.0,2018
521910,15.0,15.0,2018
521920,12.0,12.0,2018
521925,17.0,17.0,2018
521930,138.0,108.0,2018
521950,16.0,16.0,2018
521960,17.0,17.0,2018
521970,38.0,38.0,2018
521973,19.0,19.0,2018
521975,165.0,14.0,2018
521980,22.0,22.0,2018
522000,26.0,26.0,2018
522010,99.0,50.0,2018
522015,10.0,10.0,2018
522020,95.0,54.0,2018
522026,10.0,10.0,2018
522040,50.0,50.0,2018
522045,89.0,80.0,2018
522050,21.0,21.0,2018
522060,40.0,40.0,2018
522068,20.0,20.0,2018
522100,46.0,25.0,2018
522130,12.0,6.0,2018
522140,509.0,411.0,2018
522145,15.0,15.0,2018
522150,17.0,17.0,2018
522155,14.0,14.0,2018
522160,87.0,38.0,2018
522170,27.0,20.0,2018
522185,67.0,30.0,2018
522200,40.0,32.0,2018
522205,16.0,16.0,2018
522220,13.0,13.0,2018
530010,6737.0,4311.0,2018
110001,49.0,43.0,2019
110002,233.0,140.0,2019
110003,9.0,9.0,2019
110004,360.0,287.0,2019
110005,40.0,40.0,2019
110006,50.0,50.0,2019
110007,16.0,16.0,2019
110008,45.0,45.0,2019
110009,54.0,36.0,2019
110010,97.0,88.0,2019
110011,115.0,100.0,2019
110012,259.0,161.0,2019
110013,48.0,48.0,2019
110014,44.0,44.0,2019
110015,87.0,45.0,2019
110018,58.0,46.0,2019
110020,1704.0,1253.0,2019
110025,45.0,45.0,2019
110026,9.0,9.0,2019
110028,94.0,78.0,2019
110029,25.0,25.0,2019
110030,206.0,187.0,2019
110032,44.0,44.0,2019
110033,20.0,20.0,2019
110034,35.0,35.0,2019
110037,16.0,16.0,2019
110040,16.0,16.0,2019
110045,66.0,32.0,2019
110050,18.0,18.0,2019
110060,26.0,26.0,2019
110070,19.0,19.0,2019
110080,15.0,15.0,2019
110090,7.0,7.0,2019
110092,10.0,10.0,2019
110094,11.0,11.0,2019
110100,22.0,21.0,2019
110110,20.0,20.0,2019
110120,16.0,16.0,2019
110130,25.0,25.0,2019
110140,40.0,40.0,2019
110143,15.0,15.0,2019
110145,8.0,8.0,2019
110146,9.0,9.0,2019
110148,7.0,7.0,2019
110149,29.0,29.0,2019
110150,36.0,36.0,2019
110155,9.0,9.0,2019
110160,13.0,13.0,2019
110170,25.0,25.0,2019
110175,12.0,12.0,2019
110180,16.0,16.0,2019
120001,16.0,16.0,2019
120005,12.0,12.0,2019
120010,40.0,34.0,2019
120020,175.0,161.0,2019
120030,41.0,41.0,2019
120032,10.0,10.0,2019
120033,25.0,25.0,2019
120034,26.0,26.0,2019
120035,13.0,13.0,2019
120038,52.0,52.0,2019
120039,14.0,14.0,2019
120040,877.0,763.0,2019
120042,16.0,16.0,2019
120043,16.0,16.0,2019
120045,30.0,30.0,2019
120050,54.0,54.0,2019
120060,42.0,42.0,2019
120070,30.0,30.0,2019
130002,22.0,22.0,2019
130006,30.0,30.0,2019
130008,20.0,20.0,2019
130010,23.0,23.0,2019
130014,42.0,42.0,2019
130020,30.0,30.0,2019
130030,31.0,31.0,2019
130040,30.0,30.0,2019
130050,31.0,31.0,2019
130060,37.0,37.0,2019
130063,13.0,13.0,2019
130068,22.0,22.0,2019
130070,61.0,61.0,2019
130080,38.0,38.0,2019
130083,18.0,18.0,2019
130090,16.0,16.0,2019
130100,50.0,50.0,2019
130110,20.0,20.0,2019
130120,105.0,101.0,2019
130130,47.0,47.0,2019
130140,80.0,80.0,2019
130150,24.0,24.0,2019
130160,58.0,58.0,2019
130165,20.0,20.0,2019
130170,38.0,38.0,2019
130180,26.0,26.0,2019
130185,32.0,32.0,2019
130190,108.0,108.0,2019
130195,15.0,15.0,2019
130200,18.0,18.0,2019
130210,20.0,20.0,2019
130220,20.0,20.0,2019
130230,18.0,18.0,2019
130240,56.0,56.0,2019
130250,72.0,72.0,2019
130255,20.0,20.0,2019
130260,3358.0,2623.0,2019
130270,60.0,60.0,2019
130280,19.0,19.0,2019
130290,90.0,90.0,2019
130300,19.0,19.0,2019
130310,31.0,31.0,2019
130320,22.0,22.0,2019
130330,31.0,31.0,2019
130340,135.0,135.0,2019
130350,26.0,26.0,2019
130353,29.0,29.0,2019
130356,29.0,29.0,2019
130360,20.0,20.0,2019
130370,53.0,25.0,2019
130380,89.0,83.0,2019
130390,22.0,22.0,2019
130395,20.0,20.0,2019
130400,20.0,20.0,2019
130406,51.0,51.0,2019
130410,35.0,35.0,2019
130420,90.0,78.0,2019
130423,33.0,33.0,2019
130426,20.0,20.0,2019
130430,39.0,39.0,2019
130440,32.0,32.0,2019
140005,30.0,30.0,2019
140010,935.0,889.0,2019
140015,14.0,8.0,2019
140020,24.0,24.0,2019
140023,16.0,16.0,2019
140028,1.0,,2019
140030,22.0,14.0,2019
140040,20.0,19.0,2019
140045,13.0,13.0,2019
140047,27.0,27.0,2019
140050,15.0,15.0,2019
140060,17.0,14.0,2019
150010,224.0,167.0,2019
150013,21.0,21.0,2019
150020,33.0,33.0,2019
150030,30.0,30.0,2019
150034,40.0,40.0,2019
150040,97.0,91.0,2019
150050,94.0,87.0,2019
150060,251.0,161.0,2019
150070,20.0,20.0,2019
150080,853.0,695.0,2019
150085,35.0,35.0,2019
150090,84.0,71.0,2019
150095,58.0,58.0,2019
150110,15.0,15.0,2019
150120,30.0,30.0,2019
150125,10.0,10.0,2019
150130,144.0,126.0,2019
150140,4014.0,2362.0,2019
150145,20.0,20.0,2019
150157,31.0,31.0,2019
150170,362.0,258.0,2019
150172,33.0,33.0,2019
150175,24.0,24.0,2019
150178,44.0,44.0,2019
150180,140.0,140.0,2019
150190,43.0,30.0,2019
150200,20.0,20.0,2019
150210,183.0,166.0,2019
150215,73.0,50.0,2019
150220,278.0,176.0,2019
150230,146.0,118.0,2019
150240,402.0,302.0,2019
150250,9.0,9.0,2019
150260,8.0,8.0,2019
150270,119.0,107.0,2019
150275,25.0,25.0,2019
150276,11.0,11.0,2019
150277,50.0,50.0,2019
150280,26.0,26.0,2019
150290,27.0,27.0,2019
150293,81.0,75.0,2019
150295,41.0,41.0,2019
150300,10.0,10.0,2019
150304,20.0,20.0,2019
150307,20.0,20.0,2019
150309,24.0,24.0,2019
150310,23.0,23.0,2019
150320,45.0,45.0,2019
150330,133.0,129.0,2019
150340,19.0,19.0,2019
150345,76.0,76.0,2019
150350,30.0,30.0,2019
150360,413.0,84.0,2019
150370,53.0,53.0,2019
150375,24.0,24.0,2019
150380,180.0,73.0,2019
150390,57.0,51.0,2019
150400,20.0,20.0,2019
150405,52.0,52.0,2019
150420,312.0,205.0,2019
150430,27.0,27.0,2019
150440,18.0,18.0,2019
150442,164.0,120.0,2019
150445,41.0,41.0,2019
150450,15.0,15.0,2019
150460,27.0,27.0,2019
150470,50.0,50.0,2019
150480,85.0,58.0,2019
150490,26.0,26.0,2019
150495,32.0,32.0,2019
150497,13.0,13.0,2019
150503,42.0,34.0,2019
150506,54.0,54.0,2019
150510,65.0,63.0,2019
150520,15.0,15.0,2019
150530,89.0,74.0,2019
150540,24.0,24.0,2019
150543,67.0,65.0,2019
150548,37.0,32.0,2019
150549,20.0,20.0,2019
150550,176.0,117.0,2019
150553,305.0,100.0,2019
150555,22.0,22.0,2019
150563,20.0,20.0,2019
150565,29.0,29.0,2019
150570,20.0,20.0,2019
150580,29.0,29.0,2019
150590,49.0,49.0,2019
150600,20.0,20.0,2019
150613,278.0,187.0,2019
150616,54.0,29.0,2019
150618,101.0,88.0,2019
150619,27.0,27.0,2019
150620,47.0,47.0,2019
